"player_id","competition_name","area_name","divisionlevel","season_name","src_detailed_position","player_name","team_name","birthdate","height","mins_played","defesnive_duels_P90","duel_won_percentage","aerialduels_P90","aerials_success_rate","shots_blocked_P90","padj_interceptions","progressive_runs_P90","accelerations_P90","accurate_passing_pct","forward_passing_p90","final_third_passing_pct","progressivepasses_p90","progressivepasses_pct","xgp90","goalp90","headedshotsp90","shotsp90","Rating_Z_mins_played","Rating_Z_defesnive_duels_P90","Rating_Z_duel_won_percentage","Rating_Z_aerialduels_P90","Rating_Z_aerials_success_rate","Rating_Z_shots_blocked_P90","Rating_Z_padj_interceptions","Rating_Z_progressive_runs_P90","Rating_Z_accelerations_P90","Rating_Z_accurate_passing_pct","Rating_Z_forward_passing_p90","Rating_Z_final_third_passing_pct","Rating_Z_progressivepasses_p90","Rating_Z_progressivepasses_pct","Rating_Z_xgp90","Rating_Z_goalp90","Rating_Z_headedshotsp90","Rating_Z_shotsp90","def_ability_score","aer_score","positioning_score","ballcarrying_score","ballplaying_score","attack_score","cbrating"
"Ko Itakura_1997-01-27","Bundesliga","Germany",1,"2022/2023","cb4","Ko Itakura","Borussia M'gladbach","1997-01-27",188,1765,3.97733711048159,0.17948717948718,3.51841359773371,0.558823521193772,1.01983002832861,124.188268356235,1.37677053824363,0.560906515580737,0.931561996779388,21.7733711048159,0.712765957446808,7.75070821529745,0.736842105263158,0.0375921586402266,0,0.305949008498584,0.458923512747875,55.1632093582319,31.2997794289024,36.5343899873836,43.9576640840836,47.6477625414151,73.95896626024,64.1607350957338,63.7500364034008,71.4205323083754,70.4877888634495,62.8020949721322,55.1711415928667,51.7820977656677,58.045598264142,43.734127749179,37.8971872929046,59.5457386177858,54.7749977734903,34.7022762919152,46.5407330042156,59.467866434612,66.0511851748932,58.9630215977646,49.2582004449666,54.0210960412271
"Axel Disasi_1998-03-11","Ligue 1","France",1,"2022/2023","cb4","Axel Disasi","Monaco","1998-03-11",190,2480,3.59274193548387,0.272727272727273,4.97177419354839,0.676470583261246,1.08870967741935,162.091262594474,2.46774193548387,0.471774193548387,0.882262996941896,20.3951612903226,0.767634854771784,9.36290322580645,0.802325581395349,0.0953833064516129,0.108870967741935,0.326612903225806,0.653225806451613,71.3168000464353,27.5057054046892,55.531746754894,62.6262190077481,68.4587788188164,77.8958735130468,78.134680713227,92.5575828829303,65.6699759334756,51.8610661189482,57.7743562660625,63.8619128317169,64.7578475584224,70.9195316821977,68.7894511995346,70.6594378244698,61.6377263148585,68.1605508209036,45.7226322823223,66.7090108754959,73.1476157670653,84.4913007980939,61.8312365135635,66.8300966710774,67.5952079376138
"Jack Stephens_1994-01-27","Premier League","England",1,"2022/2023","cb4","Jack Stephens","Bournemouth","1994-01-27",185,890,3.33707865168539,0.303030303030303,2.93258426966292,0.482758604042807,0.910112359550562,38.9229215516186,0.101123595505618,0.202247191011236,0.846875,13.247191011236,0.6,5.76404494382022,0.631578947368421,0.028223595505618,0,0.101123595505618,0.101123595505618,35.3948291453955,24.983558776067,61.7058877043348,36.4326307107572,34.1923629662006,67.6879080931999,32.7254001505499,30.06605652331,48.2808830959177,38.4903606341959,31.6984087114351,37.3099636308662,35.7924405808306,37.3510510874542,39.6723918520344,37.8971872929046,38.8094616629569,30.1260361924763,48.8530725794411,34.8644432895676,31.4257181715131,35.5305044950923,36.3310921495968,37.715278762508,37.2094955959473
"Sergi Gómez Solà_1992-03-28","LaLiga","Spain",1,"2022/2023","cb4","Sergi Gómez Solà","Espanyol","1992-03-28",185,1916,3.80480167014614,0.283950617283951,3.75782881002088,0.597402589644122,0.516701461377871,74.8672153199485,0.046972860125261,0,0.888745148771022,13.6221294363257,0.523809523809524,5.91858037578288,0.706349206349206,0.0539215083507307,0.046972860125261,0.140918580375783,0.375782881002088,58.5746669721042,29.5976981887079,57.8184656250572,47.0329752305499,54.4721541358839,45.2019889749293,45.9772188121772,28.6361841817285,35.2324866550271,54.310228278564,33.066192057913,25.2420338667832,37.0362188373019,52.0507492804189,50.813709211481,52.0326050587852,42.8382577758167,49.0474105411668,47.941197022335,52.2404004642837,47.512314676672,30.6150749237181,39.1991500324839,48.3389633573302,45.2003568859519
"Sergio Ramos García_1986-03-30","LaLiga","Spain",1,"2023/2024","cbc3","Sergio Ramos García","Sevilla","1986-03-30",184,1395,4.19354838709677,0.461538461538462,4.70967741935484,0.694444434799383,1.09677419354839,82.2793928591655,0.774193548387097,0,0.9039780521262,15.8064516129032,0.638297872340426,5.80645161290323,0.711111111111111,0.101185032258065,0.193548387096774,0.516129032258065,0.903225806451613,46.8040085825182,33.4327276343824,94.0013942091024,59.2595610438278,71.6382387250335,78.3568115761449,48.7099149466617,47.8387442405648,35.2324866550271,60.0657013779372,41.0346458000184,43.3760240707909,36.1337506109314,52.9869311765072,71.3047865433721,96.1411882379094,80.8241098870716,85.3831383573932,72.8023609079504,67.9246354206717,67.0465266520274,44.0568669649035,45.9938204924969,79.9977965727657,56.014486022236
"Giorgio  Scalvini_2003-12-11","Serie A","Italy",1,"2023/2024","cbo3","Giorgio  Scalvini","Atalanta","2003-12-11",194,2054,7.88704965920156,0.288888888888889,4.25024342745862,0.587628859921352,0.569620253164557,114.382658325164,1.27069133398247,0.175267770204479,0.858725761772853,21.0321324245375,0.681159420289855,8.58812074001948,0.704081632653061,0.0633281888997079,0,0.131450827653359,0.438169425511198,61.6924229371001,69.8695270169393,58.8246219279291,53.3580877713222,52.7432435725684,48.2266323629976,60.545636498001,60.9489715771414,46.5402498803364,42.9679535789152,60.0980405066358,50.1649322926068,58.5220115622508,51.6049483775197,54.8919708947065,37.8971872929046,41.8797539470035,53.3452414367958,62.6903387090827,52.9276968321945,56.9454389673984,56.6263550680999,52.5207750121208,48.2070788514387,56.868026229254
"José Miguel da Rocha Fonte_1983-12-22","Ligue 1","France",1,"2020/2021","cb4","José Miguel da Rocha Fonte","Lille","1983-12-22",191,3389,3.79758040719976,0.13986013986014,3.87724992623193,0.694444439621914,0.531130126881086,199.006872333365,0.584243139569194,0.106226025376217,0.930026572187777,20.2360578341694,0.813636363636364,7.96695190321629,0.816666666666667,0.0601465033933314,0.0796695190321629,0.398347595160814,0.584243139569194,91.8533230332562,29.5264596294436,28.4605133611917,48.5669508133829,71.6382395781085,46.026678395067,91.7446008078098,42.8230259140628,42.0858787071915,69.9076568474389,57.1939434752386,71.148164418224,53.5225348532453,73.7389632064635,53.5125527225713,61.871923592191,68.9000597211373,63.4083107453718,28.8335945550799,64.7168529486908,77.5764557765908,42.6018817520014,64.7891421896104,60.8670741560042,60.864425876267
"Igor Zubeldía Elorza_1997-03-30","LaLiga","Spain",1,"2023/2024","cb4","Igor Zubeldía Elorza","Real Sociedad","1997-03-30",181,2637,5.22184300341297,0.287581699346405,6.17747440273038,0.477777775123457,0.409556313993174,122.192527972772,0.887372013651877,0.170648464163823,0.899154196486662,18.2252559726962,0.688524590163934,7.23549488054607,0.726415094339623,0.0160378156996587,0,0.102389078498294,0.204778156996587,74.8638122674814,43.5769679853611,58.5582864359924,78.11355273718,33.3112860409129,39.0779666634023,63.4249523918699,50.8272679606592,46.2422257831961,58.2430960136629,49.8584955319351,51.3315131723315,47.6354037999583,55.995666704187,34.3892530652846,37.8971872929046,38.9375776297908,37.2668352278149,53.3148249782715,46.751966049793,50.3458938098424,49.4517553074202,52.2684727812233,36.711577893159,54.4076102470609
"Adam Webster_1995-01-04","Premier League","England",1,"2020/2021","cbo3","Adam Webster","Brighton","1995-01-04",190,2108,5.50759013282732,0.294573643410853,5.67836812144213,0.607692303017752,0.341555977229602,127.84897642947,3.20208728652751,1.0246679316888,0.838942307692308,23.9516129032258,0.685990338164251,10.3320683111954,0.706611570247934,0.0860949478178368,0,0.555028462998102,0.853889943074004,62.9124144016638,46.395895085034,59.9828716254211,71.7024851385344,56.2923389220163,35.1913176671925,65.5103523638412,100,100,35.4931383635638,70.7483673654043,50.9301089986628,72.5581716965742,52.1023295501758,64.7624879239183,37.8971872929046,84.7622411834958,81.9843734545565,55.2274298362856,60.9153827869718,73.7473629091989,100,56.398302383859,69.3159016367352,68.8183887223898
"Patricio Gabarrón Gil_1993-04-17","Serie A","Italy",1,"2020/2021","cbo3","Patricio Gabarrón Gil","Lazio","1993-04-17",184,1557,8.03468208092486,0.0935251798561151,1.79190751445087,0.451612888657649,0.23121387283237,89.9656449026808,0.751445086705202,0.867052023121387,0.899816176470588,20.2312138728324,0.817567567567568,9.07514450867052,0.789808917197452,0.00909057803468208,0,0,0.346820809248555,50.4639829762091,71.3259372186413,19.0199204207905,21.7805294248495,28.6828842043759,28.8845690581929,51.5436559272111,47.2380617947218,91.1721438438165,58.4932130071849,57.1762726012914,71.770834012931,62.4418218357891,68.4587780536855,31.3772816237313,37.8971872929046,28.5718312223211,47.0522032771136,37.3270263000383,26.612177770518,49.2979296021624,60.4182864094502,64.0970641618635,33.8648706016916,49.1015624709413
"Marvin Friedrich_1995-12-13","Bundesliga","Germany",1,"2020/2021","cbo3","Marvin Friedrich","Union Berlin","1995-12-13",193,2200,7.32272727272727,0.195530726256983,4.45909090909091,0.638888882973251,0.45,100.777068774018,0.859090909090909,0.327272727272727,0.845719661335842,19.9636363636364,0.658385093167702,9.57272727272727,0.786324786324786,0.0574179545454545,0.122727272727273,0.245454545454545,0.531818181818182,64.9909183783277,64.3024241331946,39.8032089172122,56.0407535135676,61.8108153025043,41.3895789156765,55.5295745139099,50.0804938140652,56.3471645321047,38.0538371135523,56.200144158647,46.5576706783429,66.4466161723931,67.7738042019012,52.3295917238251,74.8291788012145,53.4213523827735,59.7967370495175,48.377934242806,60.0797967658233,57.6631557817137,51.960495029477,54.4579313894767,57.1521297819719,56.1208744740132
"Norbert Gyömbér_1992-07-03","Serie A","Italy",1,"2022/2023","cbc3","Norbert Gyömbér","Salernitana","1992-07-03",189,1451,6.38869745003446,0.242718446601942,4.90006891798759,0.544303790578433,0.93039283252929,68.6950469940187,0.062026188835286,0,0.870333988212181,11.6609235010338,0.657142857142857,4.90006891798759,0.620253164556962,0.0425041281874569,0,0.124052377670572,0.248104755341144,48.0691849161398,55.0881164182309,49.4175489214671,61.7051579311109,45.0793146357122,68.8470652929574,43.7016850116959,29.033673490415,35.2324866550271,47.3539089969459,25.9116711078021,46.3609109539285,28.8387304743818,35.1244225937599,45.8637097084406,37.8971872929046,41.1307438235146,40.2516197584048,51.4022475453344,50.0670676243318,41.9766523850503,30.8933174397986,37.4261062117011,42.407028088127,42.5542303067825
"Jérôme Boateng_1988-09-03","Ligue 1","France",1,"2021/2022","cb4","Jérôme Boateng","Olympique Lyonnais","1988-09-03",192,1168,5.16267123287671,0.298507462686567,1.54109589041096,0.699999965000002,0.616438356164384,79.7434965890488,0.539383561643836,0.154109589041096,0.87707182320442,20.8818493150685,0.520833333333333,8.24486301369863,0.850467289719626,0.0311817636986301,0,0.077054794520548,0.231164383561644,41.6755259444453,42.993231911294,60.7843741297914,18.558830286751,72.6209766481306,50.9025828316164,47.7749894273879,41.6384903896615,45.175185997829,49.8996763494753,59.5498045280496,24.7706303603737,55.7593021244124,80.3841047959872,40.9549042038979,37.8971872929046,36.3727653765727,39.0845916149123,54.5574743533173,56.4023327397167,43.4297905211501,42.6994990721117,51.1025047896971,38.8410581307035,48.0115943819774
"Brendan Chardonnet_1994-12-22","Ligue 1","France",1,"2022/2023","cb4","Brendan Chardonnet","Brest","1994-12-22",181,2465,7.41176470588235,0.310344827586207,5.40365111561866,0.60810810399927,0.547667342799189,122.431528504999,0.547667342799189,0.109533468559838,0.868061874431301,16.9046653144016,0.674157303370786,8.54361054766734,0.756410256410256,0.0667802190669371,0,0.292089249492901,0.401622718052738,70.977913528501,65.1807882788663,63.1961975886826,68.1737191003956,56.3658914684418,46.9718847970834,63.5130662864846,41.8572270231449,42.2992652548604,46.4954324846452,45.0409527327474,49.0558559433796,58.1637713274008,61.8926615213467,56.3885968603751,37.8971872929046,58.1425933875653,50.8275259633007,63.8908043302469,59.9082397580279,57.1702961248926,41.9898384926596,52.1440354527383,53.3069237488504,56.867468976019
"John Stones_1994-05-28","Premier League","England",1,"2020/2021","cb4","John Stones","Manchester City","1994-05-28",188,1767,3.2088285229202,0.349206349206349,3.2088285229202,0.725806439906348,0.611205432937182,107.707745627157,3.2088285229202,0.458404074702886,0.953058321479374,23.1239388794567,0.912408759124088,6.92699490662139,0.801470588235294,0.0666257724957555,0.152801358234295,0.203735144312394,0.509337860780985,55.2083942272898,23.7183570424444,71.1141024844352,39.9810143872731,77.1859777616331,50.6034881980271,58.084752630695,100,64.8073750227504,78.6097808213452,67.7289949291092,86.7928800175351,45.1524420945662,70.751441567476,56.3216366260952,83.8792933021189,49.1977306952489,58.2480598618714,54.5255915797384,66.0244887493251,58.1664062462832,89.4422125068251,69.4803521667821,58.6070768336113,66.8103115193253
"Rafael Tolói_1990-10-10","Serie A","Italy",1,"2022/2023","cbo3","Rafael Tolói","Atalanta","1990-10-10",185,2818,7.09013484740951,0.274774774774775,2.61887863733144,0.604938264136565,0.574875798438609,190.127476042662,0.862313697657913,0.159687721788502,0.850031908104659,21.3342796309439,0.706896551724138,9.93257629524486,0.723472668810289,0.1145575443577,0.063875088715401,0.191625266146203,0.702625975869411,78.9530429172224,62.0078740803186,55.948918440667,32.403052061172,55.8051669775771,48.5270199895317,88.4709755078523,50.1655928658575,45.5350707859645,39.6831404510113,61.2002799397072,54.2414771576292,69.3428606396683,55.4171911468456,77.1024325270389,57.118947718332,47.9717412837105,71.5637457893654,58.069552914545,48.7845325026556,80.0173606486088,48.7764362418896,56.3253332025096,64.5348994220833,60.4803577623868
"Matteo Gabbia_1999-10-21","Serie A","Italy",1,"2023/2024","cb4","Matteo Gabbia","Milan","1999-10-21",185,1202,7.11314475873544,0.273684210526316,3.81863560732113,0.568627439830835,0.374376039933444,56.1642604933894,1.19800332778702,0,0.93019943019943,15.4242928452579,0.842105263157895,6.51414309484193,0.71264367816092,0.0869466638935108,0.149750415973378,0.449251247920133,0.599001663893511,42.4436687184298,62.2348694056283,55.7267196269816,47.8140443185663,49.3820133314706,37.0671916677425,39.0818777214435,59.0296150089704,35.2324866550271,69.9729680762233,39.6405224903824,75.6573983417353,41.8296047354279,53.2882310970873,65.1317490057976,82.9611813684907,74.0534839286399,64.4250306537116,58.0045720495079,48.9116226275993,51.7534541875776,51.8904765027874,57.3056574226559,70.3766765842414,52.2390603457437
"Odilon Kossounou_2001-01-04","Bundesliga","Germany",1,"2022/2023","cbo3","Odilon Kossounou","Bayer Leverkusen","2001-01-04",191,1170,5.76923076923077,0.28,3.07692307692308,0.574999985625,0.538461538461539,76.281140917657,1.23076923076923,0.384615384615385,0.856936416184971,25.6153846153846,0.726415094339623,9.61538461538461,0.624,0.000981769230769231,0,0,0.153846153846154,41.7207108135032,48.9770089595458,57.0135405827598,38.2866764023166,50.5092761115204,46.4457149001219,46.4985000409205,59.8948120943307,60.0467448439003,42.2918821724071,76.8178419456301,57.333049925754,66.789943748485,35.8610436907327,27.8617115914106,37.8971872929046,28.5718312223211,33.7581116971465,54.2007545146349,46.8424961987593,40.1283058690335,59.9403919192016,56.3909576984955,30.4645288517682,50.4983257311092
"Yann Aurel Bisseck_2000-11-29","Serie A","Italy",1,"2023/2024","cbo3","Yann Aurel Bisseck","Internazionale","2000-11-29",196,796,4.18341708542714,0.324324324324324,4.18341708542714,0.486486473338203,0.339195979899497,31.0959851873884,2.37437185929648,0.339195979899497,0.928429423459245,14.5854271356784,0.833333333333333,4.18341708542714,0.675675675675676,0.106033793969849,0.226130653266332,0.678391959798995,0.904522613065327,33.2711402996737,33.3327812206073,66.0444732363743,52.4996970593716,34.8517993110031,35.0564289050089,29.8397921582665,90.0921077876441,57.1164178718475,69.3042034985642,36.580322546299,74.2679985333705,23.0707589776286,46.0203884182288,73.4069647769481,100,97.2514123190487,85.4724758190835,54.5953810308559,40.1461686355137,57.656133988675,80.1994008129051,50.5856367221418,86.3590809793564,54.1152799327591
"Odilon Kossounou_2001-01-04","Bundesliga","Germany",1,"2023/2024","cbo3","Odilon Kossounou","Bayer Leverkusen","2001-01-04",191,1714,5.40840140023337,0.242718446601942,1.9953325554259,0.473684198060942,0.210035005834306,100.814530988825,1.83780630105018,0.577596266044341,0.888297872340426,23.8914819136523,0.795918367346939,8.40140023337223,0.66875,0.0144819136522754,0.0525087514585764,0.0525087514585764,0.157526254375729,54.0109951972551,45.4173872453774,49.4175489214671,24.3935434017163,32.587158320393,27.6740629625381,55.5433859544821,75.9238745071053,72.4973061288659,54.1412330841314,70.5290082369654,68.3417830242226,57.0191917671032,44.658813059222,33.7146925048768,53.6985061023721,33.8877536798275,34.0116351112013,48.0174923348357,30.12907384479,44.7775105328417,74.8959039936335,59.4466635090858,36.808724287935,53.4403917474899
"Armando Izzo_1992-03-02","Serie A","Italy",1,"2023/2024","cbo3","Armando Izzo","Monza","1992-03-02",183,824,7.20873786407767,0.212121212121212,2.40291262135922,0.285714272108844,0.546116504854369,39.8097645112611,1.09223300970874,0.327669902912621,0.916504854368932,17.9126213592233,0.727272727272727,6.11650485436893,0.714285714285714,0.00039375,0,0,0.109223300970874,33.9037284664845,63.1779059839603,43.1834648560122,29.6289480690637,0,46.8832446075138,33.052358364231,56.2367064488537,56.3727891411788,64.7987238128693,48.7179978149072,57.4688917595049,38.629213788442,53.611052440566,27.60677614576,37.8971872929046,28.5718312223211,30.6840277380569,50.1815192507941,8.88868442071912,31.868193051144,56.2775312565512,52.3336286878815,29.9014420796446,40.4502703783538
"Dayot Upamecano_1998-10-27","Bundesliga","Germany",1,"2020/2021","cb4","Dayot Upamecano","RB Leipzig","1998-10-27",186,1245,6.72289156626506,0.150537634408602,4.98795180722892,0.611940289374026,0.433734939759036,80.2600322850266,1.59036144578313,0.795180722891566,0.913452492944497,23.9277108433735,0.849624060150376,11.3493975903614,0.745222929936306,0.0422432530120482,0.072289156626506,0.072289156626506,0.36144578313253,43.4151434031749,58.384978411996,30.6360171200518,62.8340219923608,57.0437806635525,40.4599279305847,47.965424032098,69.3899917790542,86.5352180431072,63.6454450413651,70.6611721428696,76.8483124631909,80.7461452960792,59.693253294133,45.7506074056214,59.6509707783883,35.8902979630166,48.0597228488561,40.3481535722323,58.780853062195,48.0125734404771,74.5335596582701,71.6808672636409,45.2239363952402,57.6417422290306
